,Store,DayOfWeek,Date,Customers,Open,Promo,StateHoliday,SchoolHoliday
238300,61,1,2014-12-29,721,1,0,0,1
479191,527,1,2014-04-28,1058,1,1,0,0
586228,524,3,2014-01-22,792,1,1,0,0
714640,711,7,2013-09-29,0,0,0,0,0
341729,758,3,2014-09-10,628,1,0,0,1
834026,792,5,2013-06-14,660,1,0,0,0
42430,61,2,2015-06-23,521,1,0,0,0
600058,974,5,2014-01-10,1723,1,1,0,0
42079,825,3,2015-06-24,500,1,0,0,0
733366,482,4,2013-09-12,989,1,1,0,0
826308,879,5,2013-06-21,379,1,1,0,0
155125,141,6,2015-03-14,507,1,0,0,0
484111,987,4,2014-04-24,856,1,0,0,1
109475,206,5,2015-04-24,780,1,0,0,0
181984,240,3,2015-02-18,491,1,1,0,0
696860,771,2,2013-10-15,605,1,0,0,0
780660,946,4,2013-08-01,606,1,1,0,1
707599,360,6,2013-10-05,571,1,0,0,0
324934,798,7,2014-09-28,0,0,0,0,0
413859,980,4,2014-06-26,417,1,0,0,0
86964,1110,5,2015-05-15,593,1,0,0,1
278258,883,1,2014-11-17,567,1,0,0,0
701994,330,4,2013-10-10,474,1,1,0,0
409490,1071,1,2014-06-30,1011,1,1,0,0
575673,4,5,2014-01-31,1438,1,0,0,0
329902,26,1,2014-09-22,486,1,0,0,0
731124,470,6,2013-09-14,1867,1,0,0,0
127950,841,3,2015-04-08,388,1,0,0,1
316421,681,2,2014-10-07,501,1,1,0,0
740123,549,5,2013-09-06,558,1,0,0,0
72748,274,3,2015-05-27,973,1,0,0,0
753084,130,7,2013-08-25,0,0,0,0,0
776552,183,7,2013-08-04,0,0,0,0,0
600633,434,4,2014-01-09,764,1,1,0,0
214500,421,2,2015-01-20,686,1,0,0,0
121932,398,1,2015-04-13,720,1,1,0,1
772886,977,4,2013-08-08,448,1,0,0,1
319091,515,6,2014-10-04,948,1,0,0,0
483345,221,4,2014-04-24,458,1,0,0,1
782625,681,2,2013-07-30,640,1,1,0,1
838247,553,1,2013-06-10,542,1,0,0,0
560390,331,5,2014-02-14,889,1,0,0,0
90932,618,1,2015-05-11,486,1,0,0,0
377453,984,7,2014-08-03,0,0,0,0,0
295057,848,4,2014-10-30,738,1,0,0,1
838212,518,1,2013-06-10,427,1,0,0,0
240397,335,6,2014-12-27,1596,1,0,0,0
441502,748,7,2014-06-01,0,0,0,0,0
809843,24,5,2013-07-05,932,1,1,0,0
842706,552,4,2013-06-06,777,1,1,0,0
847195,581,7,2013-06-02,0,0,0,0,0
620507,238,7,2013-12-22,0,0,0,0,0
696993,904,2,2013-10-15,370,1,0,0,0
630955,651,5,2013-12-13,984,1,0,0,0
340188,27,4,2014-09-11,909,1,0,0,0
227709,250,4,2015-01-08,622,1,1,0,1
501159,195,2,2014-04-08,1091,1,0,0,0
685568,629,5,2013-10-25,786,1,1,0,0
838229,535,1,2013-06-10,989,1,0,0,0
822987,903,1,2013-06-24,825,1,0,0,0
615370,676,5,2013-12-27,1295,1,0,0,1
571252,43,2,2014-02-04,727,1,1,0,0
706520,396,7,2013-10-06,0,0,0,0,0
417257,1033,1,2014-06-23,1261,1,0,0,0
65619,950,3,2015-06-03,635,1,1,0,1
433034,85,7,2014-06-08,1852,1,0,0,0
163801,1012,6,2015-03-07,571,1,0,0,0
303818,146,1,2014-10-20,845,1,1,0,0
406204,709,4,2014-07-03,1729,1,1,0,0
636324,445,7,2013-12-08,0,0,0,0,0
448733,174,7,2014-05-25,0,0,0,0,0
788167,648,4,2013-07-25,488,1,0,0,1
55324,690,5,2015-06-12,689,1,0,0,0
304282,699,1,2014-10-20,990,1,1,0,1
54999,365,5,2015-06-12,492,1,0,0,0
342872,999,2,2014-09-09,594,1,0,0,0
698272,1068,1,2013-10-14,258,1,0,0,0
803757,628,4,2013-07-11,684,1,0,0,1
311401,269,7,2014-10-12,0,0,0,0,0
11501,352,2,2015-07-21,543,1,0,0,1
352126,887,6,2014-08-30,501,1,0,0,1
715013,1084,7,2013-09-29,0,0,0,0,0
516368,909,3,2014-03-26,933,1,0,0,0
784139,1080,1,2013-07-29,971,1,1,0,0
547920,126,2,2014-02-25,492,1,0,0,0
129211,987,2,2015-04-07,1000,1,0,0,1
385995,17,4,2014-07-24,719,1,0,0,1
349532,19,1,2014-09-01,779,1,1,0,0
602836,407,2,2014-01-07,501,1,1,0,0
246031,362,7,2014-12-21,0,0,0,0,0
338315,24,6,2014-09-13,684,1,0,0,0
763514,525,5,2013-08-16,1070,1,1,0,0
289281,651,3,2014-11-05,1067,1,1,0,0
333198,613,5,2014-09-19,940,1,1,0,0
555967,368,2,2014-02-18,744,1,1,0,0
405016,400,5,2014-07-04,1192,1,1,0,0
577082,298,4,2014-01-30,542,1,0,0,0
384163,64,6,2014-07-26,675,1,0,0,0
557757,1043,1,2014-02-17,1325,1,1,0,0
644867,68,6,2013-11-30,1933,1,0,0,0
205999,840,3,2015-01-28,1043,1,1,0,0
77185,251,6,2015-05-23,2258,1,0,0,0
307318,972,5,2014-10-17,396,1,0,0,0
287808,4,4,2014-11-06,1329,1,1,0,0
362777,214,1,2014-08-18,849,1,1,0,1
481496,602,6,2014-04-26,512,1,0,0,0
288401,721,4,2014-11-06,753,1,1,0,0
243421,592,3,2014-12-24,522,1,0,0,1
537022,378,5,2014-03-07,966,1,1,0,0
358054,153,6,2014-08-23,417,1,0,0,0
155876,892,6,2015-03-14,324,1,0,0,0
493689,530,2,2014-04-15,948,1,1,0,0
297770,742,1,2014-10-27,805,1,0,0,0
38399,490,6,2015-06-27,1243,1,0,0,0
7770,1081,6,2015-07-25,425,1,0,0,0
353735,574,4,2014-08-28,485,1,0,0,1
859220,341,3,2013-05-22,598,1,0,0,0
659605,311,7,2013-11-17,0,0,0,0,0
263395,997,3,2014-12-03,441,1,1,0,0
792109,130,7,2013-07-21,0,0,0,0,1
60741,532,7,2015-06-07,0,0,0,0,0
337651,352,7,2014-09-14,0,0,0,0,0
579277,263,2,2014-01-28,267,1,0,0,0
530809,855,4,2014-03-13,559,1,0,0,0
378289,868,6,2014-08-02,597,1,0,0,1
427355,1096,6,2014-06-14,590,1,0,0,0
625772,1043,3,2013-12-18,2019,1,1,0,0
468218,704,4,2014-05-08,1157,1,1,0,0
473731,642,6,2014-05-03,516,1,0,0,0
290042,440,2,2014-11-04,700,1,1,0,0
847636,1022,7,2013-06-02,0,0,0,0,0
757524,110,3,2013-08-21,659,1,0,0,0
223756,757,1,2015-01-12,705,1,1,0,0
487635,51,7,2014-04-20,0,0,0,0,0
474798,594,5,2014-05-02,470,1,1,0,1
243053,158,3,2014-12-24,464,1,0,0,1
518962,158,7,2014-03-23,0,0,0,0,0
605937,163,6,2014-01-04,697,1,0,0,0
501804,840,2,2014-04-08,968,1,0,0,1
444548,449,4,2014-05-29,0,0,0,a,0
417733,394,7,2014-06-22,0,0,0,0,0
85284,545,6,2015-05-16,721,1,0,0,0
116877,918,6,2015-04-18,298,1,0,0,0
665362,493,2,2013-11-12,620,1,0,0,0
85017,278,6,2015-05-16,552,1,0,0,0
792259,280,7,2013-07-21,0,0,0,0,0
847264,650,7,2013-06-02,0,0,0,0,0
361174,525,3,2014-08-20,828,1,1,0,1
448226,782,1,2014-05-26,436,1,0,0,0
502058,1094,2,2014-04-08,319,1,0,0,0
219975,321,4,2015-01-15,564,1,1,0,0
301096,247,4,2014-10-23,723,1,1,0,1
836777,198,2,2013-06-11,367,1,0,0,0
515363,1019,4,2014-03-27,632,1,0,0,0
142874,155,3,2015-03-25,540,1,0,0,0
475700,381,4,2014-05-01,0,0,1,a,0
443800,816,5,2014-05-30,950,1,0,0,0
225152,1038,7,2015-01-11,0,0,0,0,0
304496,955,1,2014-10-20,554,1,1,0,0
62875,436,5,2015-06-05,650,1,1,0,0
125285,406,5,2015-04-10,477,1,0,0,1
475229,1025,5,2014-05-02,1102,1,1,0,0
545819,255,4,2014-02-27,576,1,0,0,0
812367,318,3,2013-07-03,745,1,1,0,0
860327,333,2,2013-05-21,1236,1,0,0,0
684696,872,6,2013-10-26,592,1,0,0,0
314941,25,3,2014-10-08,1569,1,1,0,1
285407,483,7,2014-11-09,0,0,0,0,0
243929,83,2,2014-12-23,575,1,0,0,1
497018,514,6,2014-04-12,497,1,0,0,0
761627,868,7,2013-08-18,0,0,0,0,0
397984,942,6,2014-07-12,480,1,0,0,0
522660,511,4,2014-03-20,751,1,1,0,0
310807,676,1,2014-10-13,1858,1,0,0,0
215985,791,1,2015-01-19,789,1,0,0,0
307649,255,4,2014-10-16,490,1,0,0,1
858650,886,4,2013-05-23,491,1,0,0,0
175412,358,2,2015-02-24,928,1,0,0,0
333387,843,5,2014-09-19,997,1,1,0,0
833955,721,5,2013-06-14,730,1,0,0,0
388148,359,2,2014-07-22,490,1,0,0,0
244913,146,1,2014-12-22,1254,1,0,0,1
380590,268,3,2014-07-30,770,1,1,0,0
572363,39,1,2014-02-03,1070,1,1,0,0
284553,583,1,2014-11-10,591,1,1,0,0
464344,175,7,2014-05-11,0,0,0,0,0
623734,120,4,2013-12-19,812,1,1,0,0
461785,961,3,2014-05-14,606,1,0,0,0
410776,127,6,2014-06-28,716,1,0,0,0
326099,1068,6,2014-09-27,318,1,0,0,0
75655,951,1,2015-05-25,0,0,0,a,0
171201,607,6,2015-02-28,130,1,0,0,0
727480,171,2,2013-09-17,791,1,0,0,0
56195,446,4,2015-06-11,575,1,0,0,0
296624,480,2,2014-10-28,604,1,0,0,1
759448,919,2,2013-08-20,619,1,0,0,1
401488,658,2,2014-07-08,499,1,0,0,1
838222,528,1,2013-06-10,905,1,0,0,0
409562,28,7,2014-06-29,0,0,0,0,0
229737,48,2,2015-01-06,434,1,1,0,1
121593,59,1,2015-04-13,810,1,1,0,0
605984,210,6,2014-01-04,289,1,0,0,0
205054,1010,4,2015-01-29,826,1,1,0,0
775,776,5,2015-07-31,649,1,1,0,1
235277,13,4,2015-01-01,0,0,0,a,1
836925,346,2,2013-06-11,559,1,0,0,0
749891,282,3,2013-08-28,678,1,1,0,0
668838,624,6,2013-11-09,485,1,0,0,0
169192,828,1,2015-03-02,842,1,1,0,0
427470,96,5,2014-06-13,566,1,0,0,0
695333,359,3,2013-10-16,524,1,0,0,1
224809,695,7,2015-01-11,0,0,0,0,0
261888,321,4,2014-12-04,731,1,1,0,0
481741,847,6,2014-04-26,1021,1,0,0,0
381913,733,2,2014-07-29,3444,1,1,0,1
526112,618,1,2014-03-17,587,1,1,0,0
790687,938,2,2013-07-23,800,1,0,0,1
267954,863,5,2014-11-28,1311,1,1,0,0
738018,674,7,2013-09-08,0,0,0,0,0
518119,430,1,2014-03-24,651,1,0,0,0
513855,626,5,2014-03-28,807,1,0,0,0
430387,783,3,2014-06-11,611,1,0,0,0
670263,934,5,2013-11-08,816,1,1,0,0
314266,339,4,2014-10-09,621,1,1,0,0
526484,990,1,2014-03-17,681,1,1,0,0
763796,807,5,2013-08-16,993,1,1,0,1
352990,807,5,2014-08-29,941,1,0,0,1
129928,589,1,2015-04-06,0,0,0,b,1
471527,668,1,2014-05-05,1445,1,1,0,0
7321,632,6,2015-07-25,898,1,0,0,0
177855,571,7,2015-02-22,0,0,0,0,0
138821,562,7,2015-03-29,2797,1,0,0,1
41283,29,3,2015-06-24,634,1,0,0,0
817537,1028,6,2013-06-29,378,1,0,0,0
815454,60,7,2013-06-30,0,0,0,0,0
358259,392,6,2014-08-23,451,1,0,0,0
596755,1016,1,2014-01-13,475,1,0,0,0
370700,742,7,2014-08-10,0,0,0,0,0
172150,441,5,2015-02-27,815,1,0,0,0
612600,136,7,2013-12-29,0,0,0,0,0
862438,214,7,2013-05-19,0,0,0,0,0
171981,272,5,2015-02-27,609,1,0,0,0
194138,129,6,2015-02-07,1096,1,0,0,0
146591,527,7,2015-03-22,0,0,0,0,0
90894,580,1,2015-05-11,1664,1,0,0,0
460446,737,4,2014-05-15,843,1,0,0,0
53698,179,6,2015-06-13,787,1,0,0,0
205136,1092,4,2015-01-29,1184,1,1,0,0
475117,913,5,2014-05-02,1605,1,1,0,0
444830,731,4,2014-05-29,0,0,0,a,0
364208,802,7,2014-08-17,0,0,0,0,0
50822,648,2,2015-06-16,648,1,1,0,0
791093,229,1,2013-07-22,662,1,0,0,1
428440,1066,5,2014-06-13,1126,1,0,0,0
39730,706,5,2015-06-26,477,1,0,0,0
512862,748,6,2014-03-29,522,1,0,0,0
555736,137,2,2014-02-18,1054,1,1,0,0
336113,752,2,2014-09-16,544,1,1,0,0
141939,335,4,2015-03-26,2474,1,0,0,0
329245,361,2,2014-09-23,412,1,0,0,0
45092,493,7,2015-06-21,0,0,0,0,0
830376,487,1,2013-06-17,700,1,1,0,0
786310,1021,6,2013-07-27,952,1,0,0,0
361574,1002,3,2014-08-20,667,1,1,0,1
514760,416,4,2014-03-27,1321,1,0,0,0
831742,738,7,2013-06-16,0,0,0,0,0
260374,747,6,2014-12-06,601,1,0,0,0
859858,979,3,2013-05-22,495,1,0,0,0
832762,643,6,2013-06-15,806,1,0,0,0
453617,598,3,2014-05-21,710,1,1,0,0
561186,12,4,2014-02-13,806,1,0,0,0
635111,347,1,2013-12-09,353,1,0,0,0
598704,735,6,2014-01-11,448,1,0,0,0
404410,799,6,2014-07-05,855,1,0,0,0
82999,490,1,2015-05-18,1188,1,1,0,0
788895,261,3,2013-07-24,716,1,0,0,1
472972,998,7,2014-05-04,0,0,0,0,0
657203,139,2,2013-11-19,618,1,1,0,0
620852,583,7,2013-12-22,0,0,0,0,0
748160,781,5,2013-08-30,764,1,1,0,0
772591,682,4,2013-08-08,1760,1,0,0,0
804629,385,3,2013-07-10,509,1,0,0,0
358260,393,6,2014-08-23,633,1,0,0,0
368297,97,2,2014-08-12,660,1,0,0,1
707922,683,6,2013-10-05,522,1,0,0,0
858294,530,4,2013-05-23,775,1,0,0,0
660636,227,6,2013-11-16,368,1,0,0,0
155062,78,6,2015-03-14,456,1,0,0,0
456377,13,7,2014-05-18,0,0,0,0,0
23440,26,5,2015-07-10,524,1,0,0,0
71936,577,4,2015-05-28,469,1,0,0,0
175849,795,2,2015-02-24,373,1,0,0,0
153053,299,1,2015-03-16,665,1,1,0,0
26517,873,3,2015-07-08,478,1,0,0,0
354208,21,3,2014-08-27,347,1,0,0,1
548478,684,2,2014-02-25,446,1,0,0,0
167398,149,2,2015-03-03,568,1,1,0,0
777068,699,7,2013-08-04,0,0,0,0,1
644106,422,7,2013-12-01,0,0,0,0,0
685871,932,5,2013-10-25,796,1,1,0,0
8107,303,5,2015-07-24,556,1,0,0,1
476828,394,3,2014-04-30,841,1,1,0,0
261247,668,5,2014-12-05,1584,1,1,0,0
90142,943,2,2015-05-12,528,1,0,0,0
470326,582,2,2014-05-06,1043,1,1,0,0
439479,955,2,2014-06-03,509,1,1,0,0
555465,981,3,2014-02-19,730,1,1,0,0
558663,834,7,2014-02-16,0,0,0,0,0
636527,648,7,2013-12-08,0,0,0,0,0
834252,1018,5,2013-06-14,1165,1,0,0,0
558048,219,7,2014-02-16,0,0,0,0,0
631101,797,5,2013-12-13,380,1,0,0,0
25944,300,3,2015-07-08,839,1,0,0,0
285989,65,6,2014-11-08,287,1,0,0,0
480438,659,7,2014-04-27,0,0,0,0,0
160722,163,1,2015-03-09,904,1,0,0,0
559590,646,6,2014-02-15,578,1,0,0,0
98991,872,1,2015-05-04,995,1,1,0,0
615776,1082,5,2013-12-27,1501,1,0,0,1
798622,1068,2,2013-07-16,311,1,1,0,0
100842,493,6,2015-05-02,932,1,0,0,0
564814,295,1,2014-02-10,557,1,0,0,0
395602,330,1,2014-07-14,527,1,1,0,1
718915,526,3,2013-09-25,1405,1,1,0,0
554738,254,3,2014-02-19,272,1,1,0,0
473164,75,6,2014-05-03,686,1,0,0,0
632939,405,3,2013-12-11,465,1,0,0,0
485260,1021,3,2014-04-23,941,1,0,0,1
18833,994,3,2015-07-15,516,1,1,0,1
17668,944,4,2015-07-16,1055,1,1,0,0
485574,220,2,2014-04-22,673,1,0,0,1
531074,5,3,2014-03-12,578,1,0,0,0
39028,4,5,2015-06-26,1076,1,0,0,0
331035,268,7,2014-09-21,0,0,0,0,0
704293,399,2,2013-10-08,649,1,1,0,0
9405,486,4,2015-07-23,492,1,0,0,1
791083,219,1,2013-07-22,394,1,0,0,1
725870,791,4,2013-09-19,619,1,0,0,0
427833,459,5,2014-06-13,1027,1,0,0,0
725569,490,4,2013-09-19,958,1,0,0,0
148582,288,5,2015-03-20,443,1,1,0,0
251719,452,1,2014-12-15,700,1,1,0,0
292191,779,7,2014-11-02,0,0,0,0,0
640325,1101,4,2013-12-05,1145,1,1,0,0
823081,997,1,2013-06-24,399,1,0,0,0
679308,1059,4,2013-10-31,1127,1,0,0,0
553261,1007,5,2014-02-21,911,1,1,0,0
753376,422,7,2013-08-25,0,0,0,0,0
159393,1064,3,2015-03-11,982,1,0,0,0
237235,1022,3,2014-12-31,611,1,0,0,1
578405,506,3,2014-01-29,813,1,0,0,0
838857,48,7,2013-06-09,0,0,0,0,0
777290,921,7,2013-08-04,0,0,0,0,0
641816,362,2,2013-12-03,1539,1,1,0,0
340712,657,4,2014-09-11,642,1,0,0,0
838016,322,1,2013-06-10,500,1,0,0,0
267156,1023,6,2014-11-29,862,1,0,0,0
489463,764,6,2014-04-19,371,1,0,0,0
636563,684,7,2013-12-08,0,0,0,0,0
828481,822,3,2013-06-19,633,1,1,0,0
345813,45,5,2014-09-05,399,1,1,0,1
348946,439,2,2014-09-02,949,1,1,0,0
338686,465,6,2014-09-13,616,1,0,0,0
535009,595,7,2014-03-09,0,0,0,0,0
791232,368,1,2013-07-22,603,1,0,0,0
499899,50,3,2014-04-09,268,1,0,0,0
78597,548,5,2015-05-22,435,1,1,0,0
807028,554,1,2013-07-08,575,1,0,0,1
214471,392,2,2015-01-20,689,1,0,0,0
299814,947,6,2014-10-25,1293,1,0,0,0
141614,10,4,2015-03-26,553,1,0,0,1
856048,514,6,2013-05-25,461,1,0,0,0
785799,510,6,2013-07-27,491,1,0,0,0
502273,194,1,2014-04-07,403,1,0,0,0
25181,652,4,2015-07-09,705,1,0,0,0
179986,472,5,2015-02-20,677,1,1,0,0
367377,117,3,2014-08-13,441,1,0,0,1
27372,613,2,2015-07-07,862,1,0,0,0
10336,302,3,2015-07-22,241,1,0,0,0
111642,143,3,2015-04-22,458,1,0,0,0
571840,631,2,2014-02-04,705,1,1,0,0
634166,517,2,2013-12-10,679,1,0,0,0
296445,273,2,2014-10-28,573,1,0,0,0
31150,1046,6,2015-07-04,558,1,0,0,0
785422,133,6,2013-07-27,413,1,0,0,0
426096,952,7,2014-06-15,0,0,0,0,0
529941,1102,5,2014-03-14,622,1,0,0,0
119388,84,3,2015-04-15,1584,1,1,0,0
114682,953,1,2015-04-20,540,1,0,0,0
543759,425,6,2014-03-01,348,1,0,0,0
324910,770,7,2014-09-28,0,0,0,0,0
282137,1047,4,2014-11-13,528,1,1,0,0
373913,105,3,2014-08-06,501,1,1,0,1
335294,885,3,2014-09-17,825,1,1,0,0
398967,994,5,2014-07-11,394,1,0,0,1
834647,298,4,2013-06-13,570,1,0,0,0
732421,652,5,2013-09-13,785,1,1,0,0
590582,418,6,2014-01-18,289,1,0,0,0
76152,333,7,2015-05-24,0,0,0,0,0
814026,862,2,2013-07-02,1248,1,1,0,1
28810,936,1,2015-07-06,827,1,0,0,1
168584,220,1,2015-03-02,802,1,1,0,0
273064,267,6,2014-11-22,1545,1,0,0,0
178198,914,7,2015-02-22,0,0,0,0,0
276726,176,2,2014-11-18,594,1,0,0,0
298230,175,7,2014-10-26,0,0,0,0,0
627759,800,1,2013-12-16,904,1,1,0,0
619123,1084,2,2013-12-24,621,1,0,0,1
774029,1005,3,2013-08-07,879,1,0,0,1
803376,247,4,2013-07-11,662,1,0,0,1
199030,561,2,2015-02-03,782,1,1,0,0
214001,1037,3,2015-01-21,714,1,0,0,0
288639,996,4,2014-11-06,740,1,1,0,0
167612,363,2,2015-03-03,1030,1,1,0,0
836817,238,2,2013-06-11,1001,1,0,0,0
326516,449,5,2014-09-26,1296,1,0,0,0
194518,509,6,2015-02-07,321,1,0,0,0
151746,107,2,2015-03-17,1076,1,1,0,0
366785,526,4,2014-08-14,1347,1,0,0,1
650375,1,1,2013-11-25,575,1,0,0,0
95133,359,4,2015-05-07,615,1,1,0,0
791922,1058,1,2013-07-22,578,1,0,0,1
485856,502,2,2014-04-22,1661,1,0,0,1
313063,15,5,2014-10-10,740,1,1,0,0
585736,32,3,2014-01-22,598,1,1,0,0
556443,844,2,2014-02-18,518,1,1,0,0
742303,499,3,2013-09-04,730,1,0,0,1
237739,506,2,2014-12-30,925,1,0,0,1
17673,949,4,2015-07-16,571,1,1,0,1
629691,502,6,2013-12-14,1896,1,0,0,0
292639,200,6,2014-11-01,0,0,0,a,0
564530,11,1,2014-02-10,1216,1,0,0,0
244763,1077,2,2014-12-23,848,1,0,0,1
409822,288,7,2014-06-29,0,0,0,0,0
369240,107,1,2014-08-11,866,1,0,0,1
459335,741,5,2014-05-16,823,1,0,0,0
324680,487,7,2014-09-28,0,0,0,0,0
319022,435,6,2014-10-04,276,1,0,0,0
299920,1069,6,2014-10-25,430,1,0,0,0
710920,336,3,2013-10-02,1941,1,0,0,0
241528,565,5,2014-12-26,0,0,0,c,1
633848,199,2,2013-12-10,506,1,0,0,0
221377,608,3,2015-01-14,1077,1,1,0,0
416215,1106,2,2014-06-24,564,1,0,0,0
609230,111,3,2014-01-01,0,0,0,a,1
814277,1113,2,2013-07-02,696,1,1,0,1
834654,305,4,2013-06-13,367,1,0,0,0
302585,907,3,2014-10-22,706,1,1,0,0
572333,9,1,2014-02-03,835,1,1,0,0
477548,1114,3,2014-04-30,3667,1,1,0,1
841873,834,5,2013-06-07,710,1,1,0,0
18619,780,3,2015-07-15,788,1,1,0,1
120781,362,2,2015-04-14,1282,1,1,0,0
403385,691,7,2014-07-06,0,0,0,0,0
528341,617,6,2014-03-15,260,1,0,0,0
92238,809,7,2015-05-10,0,0,0,0,0
208665,161,7,2015-01-25,0,0,0,0,0
462458,519,2,2014-05-13,419,1,0,0,0
625363,634,3,2013-12-18,1022,1,1,0,0
859306,427,3,2013-05-22,596,1,0,0,1
521397,363,5,2014-03-21,884,1,1,0,0
14437,1058,7,2015-07-19,0,0,0,0,0
245261,558,1,2014-12-22,466,1,0,0,1
216003,809,1,2015-01-19,704,1,0,0,0
77519,585,6,2015-05-23,650,1,0,0,0
418789,335,6,2014-06-21,1574,1,0,0,0
171762,53,5,2015-02-27,604,1,0,0,0
72578,104,3,2015-05-27,1297,1,0,0,0
192049,270,1,2015-02-09,1292,1,0,0,0
114589,860,1,2015-04-20,709,1,0,0,0
847575,961,7,2013-06-02,0,0,0,0,0
746715,451,6,2013-08-31,446,1,0,0,0
530361,407,4,2014-03-13,270,1,0,0,0
849768,924,5,2013-05-31,609,1,1,0,0
305654,101,6,2014-10-18,719,1,0,0,0
207674,285,1,2015-01-26,483,1,1,0,0
324331,73,7,2014-09-28,0,0,0,0,0
645507,708,6,2013-11-30,482,1,0,0,0
58463,484,2,2015-06-09,579,1,0,0,0
830553,664,1,2013-06-17,696,1,1,0,0
855163,744,7,2013-05-26,0,0,0,0,0
369201,62,1,2014-08-11,729,1,0,0,1
16304,695,5,2015-07-17,512,1,1,0,1
734577,578,3,2013-09-11,869,1,1,0,0
543038,819,7,2014-03-02,0,0,0,0,0
724624,660,5,2013-09-20,491,1,0,0,0
459949,240,4,2014-05-15,443,1,0,0,0
793321,227,6,2013-07-20,457,1,0,0,0
450516,842,6,2014-05-24,1174,1,0,0,0
181157,528,4,2015-02-19,962,1,1,0,0
257367,496,2,2014-12-09,749,1,0,0,0
169966,487,7,2015-03-01,0,0,0,0,0
582857,498,6,2014-01-25,958,1,0,0,0
418563,109,6,2014-06-21,614,1,0,0,0
634549,900,2,2013-12-10,582,1,0,0,0
591163,999,6,2014-01-18,425,1,0,0,0
820122,268,3,2013-06-26,596,1,0,0,0
204945,901,4,2015-01-29,523,1,1,0,0
697039,950,2,2013-10-15,435,1,0,0,0
498652,1033,5,2014-04-11,1256,1,0,0,0
320624,112,4,2014-10-02,877,1,1,0,0
653653,1049,6,2013-11-23,528,1,0,0,0
586119,415,3,2014-01-22,508,1,1,0,0
330932,143,7,2014-09-21,0,0,0,0,0
141842,238,4,2015-03-26,1027,1,0,0,0
536714,70,5,2014-03-07,769,1,1,0,0
381502,242,2,2014-07-29,367,1,1,0,1
694462,603,4,2013-10-17,801,1,0,0,0
94749,1090,5,2015-05-08,844,1,1,0,0
260306,662,6,2014-12-06,764,1,0,0,0
500342,493,3,2014-04-09,727,1,0,0,0
167621,372,2,2015-03-03,811,1,1,0,0
553600,231,4,2014-02-20,359,1,1,0,0
416388,164,1,2014-06-23,627,1,0,0,0
820855,1001,3,2013-06-26,558,1,0,0,0
730003,464,7,2013-09-15,0,0,0,0,0
477747,198,2,2014-04-29,533,1,1,0,1
282549,422,3,2014-11-12,442,1,1,0,0
844964,580,2,2013-06-04,1924,1,1,0,0
584572,1098,5,2014-01-24,763,1,1,0,0
34838,274,2,2015-06-30,1482,1,1,0,0
699741,307,6,2013-10-12,153,1,0,0,0
344775,1039,7,2014-09-07,0,0,0,0,0
280938,740,5,2014-11-14,557,1,1,0,0
515405,1061,4,2014-03-27,456,1,0,0,0
412666,902,5,2014-06-27,623,1,0,0,0
112773,159,2,2015-04-21,534,1,0,0,0
155001,17,6,2015-03-14,279,1,0,0,0
235998,734,4,2015-01-01,0,0,0,a,1
761950,76,6,2013-08-17,787,1,0,0,0
386905,1103,4,2014-07-24,338,1,0,0,0
830708,819,1,2013-06-17,679,1,1,0,0
788164,645,4,2013-07-25,1149,1,0,0,1
32185,966,5,2015-07-03,651,1,1,0,1
541890,786,1,2014-03-03,786,1,1,0,0
589239,190,7,2014-01-19,0,0,0,0,0
213999,1035,3,2015-01-21,461,1,0,0,0
41138,999,4,2015-06-25,532,1,0,0,0
335730,295,2,2014-09-16,771,1,1,0,0
112292,793,3,2015-04-22,357,1,0,0,0
601554,240,3,2014-01-08,505,1,1,0,0
549015,106,1,2014-02-24,864,1,0,0,0
74933,229,1,2015-05-25,0,0,0,a,0
350121,731,1,2014-09-01,1185,1,1,0,0
48509,565,4,2015-06-18,770,1,1,0,0
503205,11,7,2014-04-06,0,0,0,0,0
238685,520,1,2014-12-29,534,1,0,0,1
433380,431,7,2014-06-08,0,0,0,0,0
70679,435,5,2015-05-29,374,1,0,0,0
358402,564,6,2014-08-23,536,1,0,0,0
851106,32,3,2013-05-29,587,1,1,0,1
30442,338,6,2015-07-04,504,1,0,0,0
603424,995,2,2014-01-07,839,1,1,0,0
587202,383,2,2014-01-21,2174,1,1,0,0
638818,709,5,2013-12-06,1261,1,1,0,0
456714,350,7,2014-05-18,0,0,0,0,0
113467,853,2,2015-04-21,983,1,0,0,0
468827,198,3,2014-05-07,338,1,1,0,0
728139,830,2,2013-09-17,464,1,0,0,0
589026,1092,1,2014-01-20,1365,1,1,0,0
221304,535,3,2015-01-14,915,1,1,0,0
720610,1106,2,2013-09-24,587,1,1,0,0
357739,891,7,2014-08-24,0,0,0,0,0
633553,1019,3,2013-12-11,690,1,0,0,0
790706,957,2,2013-07-23,727,1,0,0,1
352683,436,5,2014-08-29,662,1,0,0,1
672713,39,2,2013-11-05,801,1,1,0,0
166397,263,3,2015-03-04,423,1,1,0,0
673232,558,2,2013-11-05,592,1,1,0,0
542586,367,7,2014-03-02,0,0,0,0,0
361849,223,2,2014-08-19,696,1,1,0,1
683450,741,7,2013-10-27,0,0,0,0,0
599112,28,5,2014-01-10,743,1,1,0,0
260611,1023,6,2014-12-06,694,1,0,0,0
518367,678,1,2014-03-24,813,1,0,0,0
